,id_str,user_id,text,created_at,user_location,lang,entities_hashtags,entities_symbols,time_zone,location
541,1243446397623341056,952206943849992192,"#GodMorningFriday
Nostradamus also predicted about saint Rampal Ji Maharaj and wrote that he can even bring natural changes by his spiritual power.
#ChineseVirus19
- Supreme Saint Rampal Ji Maharaj
Must Watch Must watch iswer 8:30PM (
China America corona
https://t.co/xJJqPGHwTl",2020-03-27 07:54:57,,en,"[{'text': 'GodMorningFriday', 'indices': [0, 17]}, {'text': 'ChineseVirus19', 'indices': [148, 163]}]",[],,Kurukshetra Haryana
542,1243446438568136707,636267978,"@Being_Ridhima Such a good reply mem to AntiBJP&amp; Anti-national, i am fan of yours thinking and skills, Jay Hind, Support our PM, fight against  corona",2020-03-27 07:55:07,,en,[],[],,"Vododara, India"
543,1243446606667476993,702772453748056064,"Aaj Zuma ki namaz Dhuhar ke namaz ki tarah apne gharon me ada https://t.co/IexqW7gVn6 hamari mulk ke haq mein hai.Allah hum sbko is wabal se bachaye,Aameen
Plz pray Zuma prayer inside ur home as Dhuhar. it's in the interest of entire communities.May Allah sav us frm this Corona",2020-03-27 07:55:47,,en,[],[],,New Delhi INDIA 
544,1243446718328451073,787899770568224770,"@IndianOilcl assures all our #Indane esteemed customers that there is currently no shortage of LPG &amp; our Team is working with all precautaions to serve the Nation in times of #CoronaPandemic
 #HarEkKaamDeshKeNaam 
#PehleIndianPhirOil #CoronavirusLockdown #Corona https://t.co/nyyBFWAnaS",2020-03-27 07:56:14,,en,"[{'text': 'Indane', 'indices': [29, 36]}, {'text': 'CoronaPandemic', 'indices': [179, 194]}, {'text': 'HarEkKaamDeshKeNaam', 'indices': [196, 216]}, {'text': 'PehleIndianPhirOil', 'indices': [218, 237]}, {'text': 'CoronavirusLockdown', 'indices': [238, 258]}, {'text': 'Corona', 'indices': [259, 266]}]",[],,"Chandigarh, India"
545,1243446720270229504,1429334978,"@Naveen_Odisha 
@CMO_Odisha @AMITABHTHAKUR21 
Sir, Pl help us. https://t.co/sFzdPkg1fi",2020-03-27 07:56:14,,en,[],[],,"Bhubaneshwar, India"
546,1243446741124276224,850712833,"शुभ प्रभात🙏

Morning Exercise...
Enjoy Your day at home. Increase your Immunity to fight with Corona. 
Chair Workout at the comfort of your own house !!
I suppose we don't have much of a choice😀

#StayHome
#homeworkout
#quarantineworkout https://t.co/srPd29ndeU",2020-03-27 07:56:19,,en,"[{'text': 'StayHome', 'indices': [196, 205]}, {'text': 'homeworkout', 'indices': [206, 218]}, {'text': 'quarantineworkout', 'indices': [219, 237]}]",[],,"New Delhi, India"
547,1243446811185909760,81655163,@rahul1987aiims Great news but I hope it’s rumour and fake news corona virus can be present on human hair ? So wearing a well covering head gear is very important. Your safety is v important 🙏@docvjg,2020-03-27 07:56:36,,en,[],[],,India
548,1243446993797566464,1497145302,My 5-year old daughter #PIHU is a big fan of @narendramodi ji.She is strictly implementing his apeal at home.She tells all the members not to go out of the house.Corona is roaming outside.Modi ji has told the #BALSENA that no one should not let anyone out of the house. https://t.co/2RDJuXb7tN,2020-03-27 07:57:20,,en,"[{'text': 'PIHU', 'indices': [23, 28]}, {'text': 'BALSENA', 'indices': [209, 217]}]",[],,"Ranchi, Jharkhand, India"
549,1243447069303398400,1500905654,"@BhaavnaArora That's good instead of playing kabaddi with Corona, aap khud se Karo..na.....🖕🏽🖕🏽",2020-03-27 07:57:38,,en,[],[],,Hyderabad
550,1243447349466132485,912781338293428224,"First Quarter mein he nipta doge. 
#CoronaVillains #Corona #IndiaFightsCorona #IndiaVsCorona https://t.co/SpmgZFP7JQ",2020-03-27 07:58:44,,en,"[{'text': 'CoronaVillains', 'indices': [35, 50]}, {'text': 'Corona', 'indices': [51, 58]}, {'text': 'IndiaFightsCorona', 'indices': [59, 77]}, {'text': 'IndiaVsCorona', 'indices': [78, 92]}]",[],,"Una, India"
551,1243447380260687872,852441773863563264,@VishalBhardiya @D_Roopa_IPS @mvmeet @96Shrivastava @girishalva @alokg2k @narendramodi @neeraj_jain75 @Rakesh25182 @AmitShah @deepolice12 @AkhileshIFS @siddhrajgohel1 @MajorPoonia @iSwapnilpathre @SKavaldar @PiyushGoyal @nsitharamanoffc @narendramodi @PMOIndia @PiyushGoyalOffc we are grateful to you .you are making superb efforts to save us from deadly Corona .we are always with you we support always ever ever @susantananda3 #IndiaFightCorona   #NarendraModi @vanitajain21 @Bsharma7 https://t.co/7mCiokdoKf,2020-03-27 07:58:52,,en,"[{'text': 'IndiaFightCorona', 'indices': [429, 446]}, {'text': 'NarendraModi', 'indices': [449, 462]}]",[],,karnataka India
552,1243447612381904896,927567737609601024,"The Ozone layer is rebuilding up and the global pollution is minimal, A corona positive effect on environment is acceptable but not on human beings",2020-03-27 07:59:47,,en,[],[],,Earth
553,1243447622796316672,1131232143013625856,"If police vandalism continue ........then how would u expect to get citizens respect.
Watching news of killing a father carrying milk for child by police .
This is how You released guidelines for lockdown .
I would like to die with Corona rather .
@AmitShah 
@PMOIndia",2020-03-27 07:59:50,,en,[],[],,
554,1243447639753940996,2983725049,"America is GREATEST. As it accepts WORLD wide ppl,it has more foreigners traffic, there fore it has more CORONA. Nothing wrong in it. Let God bless it to win over CORONA.",2020-03-27 07:59:54,,en,[],[],,Hyderabad
555,1243447666563932161,164274842,"When villagers are so alert &amp; vigilant,how #COVID19 can come inside! It is the prime duty of everyone to make self &amp; others safe. Pictures here are of different villages of Odisha. 🙏
Awake &amp; Aware, so that #Corona will go away.. go corona go👍

 @narendramodi @dpradhanbjp https://t.co/ym8QUxYltU",2020-03-27 08:00:00,,en,"[{'text': 'COVID19', 'indices': [47, 55]}, {'text': 'Corona', 'indices': [218, 225]}]",[],,"Orissa, India"
556,1243447716123783168,1500905654,"Be at home and Karo.. na, don't go out and do CORONA https://t.co/UEIm2iopes",2020-03-27 08:00:12,,en,[],[],,Hyderabad
557,1243447722281177094,1233286020805861379,Isn't this a dream scenario for our govt. They can blame Corona and make Corona cess if and when we get out of this mess. And with the money in pocket go after Rajasthan and Maharashtra. https://t.co/ep9a61y6cv,2020-03-27 08:00:13,,en,[],[],,"Kolkata, India"
558,1243448060853846016,1126158431130284032,"My children, the end is near!
1 John 2:18

#BibleVerses #Bible #BibleStudy #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown https://t.co/l75RST1ba7",2020-03-27 08:01:34,,en,"[{'text': 'BibleVerses', 'indices': [43, 55]}, {'text': 'Bible', 'indices': [56, 62]}, {'text': 'BibleStudy', 'indices': [63, 74]}, {'text': 'hopeinchrist', 'indices': [75, 88]}, {'text': 'repentjesusiscoming', 'indices': [89, 109]}, {'text': 'SecondComing', 'indices': [110, 123]}, {'text': 'Corona', 'indices': [124, 131]}, {'text': 'COVID19', 'indices': [132, 140]}, {'text': 'Covid_19', 'indices': [141, 150]}, {'text': 'coronavirus', 'indices': [151, 163]}, {'text': 'selfquarantine', 'indices': [164, 179]}, {'text': 'LockedDown', 'indices': [180, 191]}]",[],,
559,1243448064133775360,805728271,"#covid_19 #covıd19 #covid #corona #lockdown #india #indian #india_clicks #who #whostagram #unesco @ Gaur City, Greater Noida West https://t.co/jN2OX793aC",2020-03-27 08:01:35,,en,"[{'text': 'covid_19', 'indices': [0, 9]}, {'text': 'covıd19', 'indices': [10, 18]}, {'text': 'covid', 'indices': [19, 25]}, {'text': 'corona', 'indices': [26, 33]}, {'text': 'lockdown', 'indices': [34, 43]}, {'text': 'india', 'indices': [44, 50]}, {'text': 'indian', 'indices': [51, 58]}, {'text': 'india_clicks', 'indices': [59, 72]}, {'text': 'who', 'indices': [73, 77]}, {'text': 'whostagram', 'indices': [78, 89]}, {'text': 'unesco', 'indices': [90, 97]}]",[],,New Delhi
560,1243448165883236352,881488480164958208,@sardesairajdeep Look at this before U go on giving certificates 2 anti Modi politicians.. CSR for Corona relief was approved by Modi. U give credit 2 @OfficeofUT. Kerala announced a package with no money. U give credit 2 CM Kerala saying he is the first CM 2 announce the package https://t.co/mc3cmuAUh7,2020-03-27 08:01:59,,en,[],[],,"Hyderabad, India"
561,1243448390739845120,2904461396,"A  WhatsApp forward...though already we know these, it is better to remind ourselves Abou these in the present context caused by Corona virus.... https://t.co/Z55Rxi25JI",2020-03-27 08:02:53,,en,[],[],,"Mylapore, Chennai"
562,1243448412923715584,108217695,"@ArvindKejriwal Use our rail also for d corona patient for isolation

Food is d biggest problem for peoples pls talk centre govt/RBI to provide small loan 4 there bank ac holder during lockdown whenever d situation under control bank take there money in easy emi wid interest",2020-03-27 08:02:58,,en,[],[],,india
563,1243448434889125890,588224072,"Corona, a virus for human but a vaccine for the environment #coronavirusindia",2020-03-27 08:03:03,,en,"[{'text': 'coronavirusindia', 'indices': [60, 77]}]",[],,"Hamren karbi Anglong, India"
564,1243448465666932737,126621163,"I request @MunCorpGurugram to please sanitizer my home at Block C HNO 1860, Palam Vihar, Gurgaon. Thanks https://t.co/QtnHfETFPm",2020-03-27 08:03:11,,en,[],[],,"Gurgaon, India"
565,1243448696844324864,1243443916872888320,We are not only fighting by Corona but also the india economy .... Its a comedy video by which we lesson to control our needs and #not_to_waste_goods.   ..🙏🙏 https://t.co/HLc5I0dne1,2020-03-27 08:04:06,,en,"[{'text': 'not_to_waste_goods', 'indices': [130, 149]}]",[],,
566,1243448724308684800,1226826642372186112,"In past people like u specialised in economy, give excellence advice on how to handle country economy now it turn on corona virus or health expert . U all people should make international oraganisation give advice on everything also HOW HEN CAN LAY A EGG.😎😎😉 https://t.co/agcCqpouhk",2020-03-27 08:04:12,,en,[],[],,kolkata
567,1243448733871665152,387135611,Suggest all pensioners contribute one month pay to Corona fund.,2020-03-27 08:04:14,,en,[],[],,Pune
568,1243448956962693120,85306437,"Six more people test positive for #coronavirus in #Tamil Nadu state govt.

https://t.co/OmwhBCoSGE 

#Sakal #SakalNews #viral #SakalMedia #COVID #CoronaOutbreak #Corona #coronavirusindia #Covid_19",2020-03-27 08:05:08,,en,"[{'text': 'coronavirus', 'indices': [34, 46]}, {'text': 'Tamil', 'indices': [50, 56]}, {'text': 'Sakal', 'indices': [101, 107]}, {'text': 'SakalNews', 'indices': [108, 118]}, {'text': 'viral', 'indices': [119, 125]}, {'text': 'SakalMedia', 'indices': [126, 137]}, {'text': 'COVID', 'indices': [138, 144]}, {'text': 'CoronaOutbreak', 'indices': [145, 160]}, {'text': 'Corona', 'indices': [161, 168]}, {'text': 'coronavirusindia', 'indices': [169, 186]}, {'text': 'Covid_19', 'indices': [187, 196]}]",[],,"595, Budhwar Peth, Pune"
569,1243448962964688896,720944467960840192,"RBI Governor, PM &amp; FM have taken good  financial steps to control economy in this emergency time of Corona which will pay in long run. Very good Governance",2020-03-27 08:05:09,,en,[],[],,"Bapu Nagar, Jaipur"
570,1243448990169006080,65923827,@mohandastg Y Modiji is not giving few crores to Pinarai for corona work? He says centre seek his guidance on corona actions. Then y not few crores to him? If so Isaac will praise Modiji,2020-03-27 08:05:16,,en,[],[],,"Cochin,India"
571,1243449058489962496,17830429,"Six more people test positive for #coronavirus in #Tamil Nadu state govt.

https://t.co/vxEcwxKDfY 

#Sakal #SakalNews #viral #SakalTimes #COVID #CoronaOutbreak #Corona #coronavirusindia #Covid_19",2020-03-27 08:05:32,,en,"[{'text': 'coronavirus', 'indices': [34, 46]}, {'text': 'Tamil', 'indices': [50, 56]}, {'text': 'Sakal', 'indices': [101, 107]}, {'text': 'SakalNews', 'indices': [108, 118]}, {'text': 'viral', 'indices': [119, 125]}, {'text': 'SakalTimes', 'indices': [126, 137]}, {'text': 'COVID', 'indices': [138, 144]}, {'text': 'CoronaOutbreak', 'indices': [145, 160]}, {'text': 'Corona', 'indices': [161, 168]}, {'text': 'coronavirusindia', 'indices': [169, 186]}, {'text': 'Covid_19', 'indices': [187, 196]}]",[],,"Maharashtra, India"
572,1243449087870943232,119101199,"They r asking them to get certificate of no corona from Beleghata hospital after that only they will allow them for treatment and the Beleghata hospital is folded with patient who was suffering from simple fever, cold and cough. #COVID19",2020-03-27 08:05:39,,en,"[{'text': 'COVID19', 'indices': [229, 237]}]",[],,"Hyderabad, India"
573,1243449172520357888,31049163,Sums up Chinese unleashing of bio terror thro Chinese corona https://t.co/E6pMVyDozS,2020-03-27 08:05:59,,en,[],[],,Lucknow
574,1243449227742597127,119101199,mostly people are going there to take certificates that they are not having corona because doctors are refusing to take them for treatment. This is creating unnecessary burden on the hospital which is dedicated to treat corona patients. #COVID19,2020-03-27 08:06:12,,en,"[{'text': 'COVID19', 'indices': [237, 245]}]",[],,"Hyderabad, India"
575,1243449272370110464,2826432134,@AmitShah @PMOIndia @ji_narendramodi sir please dont stop internet people die with lonliness. Some are away from home alone stuck in different places. Some children r  in usa. Fine the people who share wrong news or any news about corona as u r updating required info about Corona,2020-03-27 08:06:23,,en,[],[],,vizag
576,1243449350035886080,1159730000733413376,"Let's us restrict our self to
#SocialDistanacing 
#breakthechain
#Corona https://t.co/sWzw1N3unx",2020-03-27 08:06:41,,en,"[{'text': 'SocialDistanacing', 'indices': [30, 48]}, {'text': 'breakthechain', 'indices': [50, 64]}, {'text': 'Corona', 'indices': [65, 72]}]",[],,"Old Bowenpally,secunderabad"
577,1243449417379672065,1240512716600573958,Support https://t.co/Rs4yKQoSyL,2020-03-27 08:06:57,,en,[],[],,India
578,1243449452515348480,4895432931,@DelhiPolice Well done #DP for creating mass awareness on Corona Virus Infection 👏👏👏,2020-03-27 08:07:06,,en,"[{'text': 'DP', 'indices': [23, 26]}]",[],,India
579,1243449552239124480,119101199,"It should be stopped immediately by all the hospital and doctors, otherwise the real Corona patient will have problem to get proper treatment due to the overburden on the hospital dedicated to treat corona patients. 
FYI &amp; NA.
Regards #COVID19",2020-03-27 08:07:30,,en,"[{'text': 'COVID19', 'indices': [239, 247]}]",[],,"Hyderabad, India"
580,1243449644308287488,1164476797527871489,"130 crores Indian peoples is ancient Ramayan and mahabharat time from army sprit related, corona evil removed and final death of corona for social distance, locked down, don technolgy , cctv camera with all daily activity control , https://t.co/fVHkjuVim9",2020-03-27 08:07:52,,en,[],[],,"Mumbai, India"
581,1243449826932445186,777521898385133569,"I request @NagaurPolice to kindly take note of situation. This kind of brutual violence on ppl  of BASNI NAGAUR to control corona virus during lockdown is condemnable. 
Sir @ashokgehlot51 , @SachinPilot @RajCMO @RajGovOfficial @PoliceRajasthan to kindly do the needful. https://t.co/fMffjvmWZM",2020-03-27 08:08:35,,en,[],[],,"Mumbai, India"
582,1243450122052091906,854692915016282112,"A Saudi doctor returns home from the hospital, tells his son to keep his distance, then breaks down from the strain.
#Corona virus 😔😥😭 https://t.co/Pqci2j4UEa",2020-03-27 08:09:45,,en,"[{'text': 'Corona', 'indices': [117, 124]}]",[],,"Patparganj, New Delhi"
583,1243450581957496833,637174881,Thanks you.. Delhi.. https://t.co/X6EDui6I9g,2020-03-27 08:11:35,,en,[],[],,"Mahendragarh,Haryana,Iindia"
584,1243450629357330433,1101829480530698245,Those who got huge tax benefits 6 months ago or even those who got it about 4 weeks ago😂 https://t.co/M3Zac45BI5,2020-03-27 08:11:46,,en,[],[],,
585,1243450641243975680,708898441229950976,when will get It into action..?! @PMOIndia @narendramodi @PrakashJavdekar @sriramulubjp @mla_sudhakar @BSYBJP #Covid19 #Corona #KarnatakaInCrisis #Ventilator https://t.co/CenPofJEID,2020-03-27 08:11:49,,en,"[{'text': 'Covid19', 'indices': [110, 118]}, {'text': 'Corona', 'indices': [119, 126]}, {'text': 'KarnatakaInCrisis', 'indices': [127, 145]}, {'text': 'Ventilator', 'indices': [146, 157]}]",[],,"Kumta, India"
586,1243450679827386370,218765592,Respect unsung heroes of #Corona. https://t.co/BZLwa8wOCu,2020-03-27 08:11:58,,en,"[{'text': 'Corona', 'indices': [25, 32]}]",[],,"Deoghar, Jharkhand & New Delhi"
587,1243450692607475712,356860433,"Finally the Prince charles is Coronated!
    Look at the irony of Fate!
Diana, rhyming with Corona, is perhaps stirring in her grave.",2020-03-27 08:12:01,,en,[],[],,"Mysore, Karnataka, India."
