,id_str,user_id,text,created_at,entities,user_location,lang,time_zone,location
116,1243226314888232964,4812253922,"Hannibal RPF &amp; GRPF All IR's
Please look into the matter
@RPF_INDIA
@sanjay_sarmera 
@arunkumar783 
@NRRPF 
@rpfecr 
@rpfsecr1 
@rpfswr 
@rpfcr 
@rpfwr1 
@rpfner 
@DIG_RS 
@rpf_dg 
@upgrp 
@IR_OSDTCRB 
@welwisher_IR 
@irlro_locopilot 
@comnrly 
@IR_MemberRS 
@RailwaySeva https://t.co/CIu6Mvd8PC",2020-03-26 17:20:26,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RPF_INDIA', 'name': 'RPF INDIA', 'id': 3259255644, 'id_str': '3259255644', 'indices': [61, 71]}, {'screen_name': 'sanjay_sarmera', 'name': 'Sanjay kishore , IRPFS', 'id': 64370535, 'id_str': '64370535', 'indices': [72, 87]}, {'screen_name': 'arunkumar783', 'name': 'arunkumar783', 'id': 17834111, 'id_str': '17834111', 'indices': [89, 102]}, {'screen_name': 'NRRPF', 'name': 'RPF Northern Railway', 'id': 3300394867, 'id_str': '3300394867', 'indices': [104, 110]}, {'screen_name': 'rpfecr', 'name': 'RPF East Central Rly', 'id': 3314288125, 'id_str': '3314288125', 'indices': [112, 119]}, {'screen_name': 'rpfsecr1', 'name': 'RPF SECR HQ', 'id': 4666882934, 'id_str': '4666882934', 'indices': [121, 130]}, {'screen_name': 'rpfswr', 'name': 'RPF S.W.Railway', 'id': 3304803072, 'id_str': '3304803072', 'indices': [132, 139]}, {'screen_name': 'rpfcr', 'name': 'Central Railway RPF', 'id': 4636666998, 'id_str': '4636666998', 'indices': [141, 147]}, {'screen_name': 'rpfwr1', 'name': 'RPF Western Railway', 'id': 3305847006, 'id_str': '3305847006', 'indices': [149, 156]}, {'screen_name': 'rpfner', 'name': '@rpf ner', 'id': 3326332464, 'id_str': '3326332464', 'indices': [158, 165]}, {'screen_name': 'DIG_RS', 'name': 'DIGRS_RB', 'id': 1146313754843308033, 'id_str': '1146313754843308033', 'indices': [167, 174]}, {'screen_name': 'rpf_dg', 'name': 'RPF DG', 'id': 886143923655131136, 'id_str': '886143923655131136', 'indices': [176, 183]}, {'screen_name': 'UpGrp', 'name': 'UP GRP', 'id': 1167128511766618112, 'id_str': '1167128511766618112', 'indices': [185, 191]}, {'screen_name': 'IR_OSDTCRB', 'name': 'OSDTC', 'id': 710750412756783105, 'id_str': '710750412756783105', 'indices': [193, 204]}, {'screen_name': 'welwisher_IR', 'name': 'Er AK Tyagi SG AIREF', 'id': 728931011443175424, 'id_str': '728931011443175424', 'indices': [206, 219]}, {'screen_name': 'irlro_locopilot', 'name': 'IRLRO', 'id': 336485889, 'id_str': '336485889', 'indices': [221, 237]}, {'screen_name': 'comnrly', 'name': 'Addl Member T&C RB', 'id': 4008466461, 'id_str': '4008466461', 'indices': [239, 247]}, {'screen_name': 'RailwaySeva', 'name': 'Indian Railways Seva', 'id': 945918632642494464, 'id_str': '945918632642494464', 'indices': [263, 275]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [276, 299]}]}",,en,,India
117,1243226385151188992,4812253922,"My dear All Indian Railway Organisation
Please find the fundamental solution for it.
@AiiAilrsa 
@REMSAOfficial 
@ailrsaldh 
@AlarsaSunr 
@arpweir 
@IrpsOfficers 
@Anti_CorruptN 
@airfindia 
@NFIRINDIA 
@arpwencr 
@airef_official 
@CPAO_social 
@AirtuEcr 
@airtuswr https://t.co/CIu6Mvd8PC",2020-03-26 17:20:42,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AiiAilrsa', 'name': 'AILRSA AII', 'id': 985140287524630528, 'id_str': '985140287524630528', 'indices': [85, 95]}, {'screen_name': 'REMSAOfficial', 'name': 'REMSA', 'id': 3342979901, 'id_str': '3342979901', 'indices': [97, 111]}, {'screen_name': 'AlarsaSunr', 'name': 'AILRSA SUNR', 'id': 1021577847188512768, 'id_str': '1021577847188512768', 'indices': [125, 136]}, {'screen_name': 'arpweir', 'name': 'ARPWE.IR', 'id': 854209003517345792, 'id_str': '854209003517345792', 'indices': [138, 146]}, {'screen_name': 'IrpsOfficers', 'name': ""IRPS Officers' Association"", 'id': 1073739526051454976, 'id_str': '1073739526051454976', 'indices': [148, 161]}, {'screen_name': 'Anti_CorruptN', 'name': 'भ्रष्टाचार मिटाओ 🇮🇳🙏', 'id': 3378560686, 'id_str': '3378560686', 'indices': [163, 177]}, {'screen_name': 'airfindia', 'name': 'AIRF', 'id': 330287918, 'id_str': '330287918', 'indices': [179, 189]}, {'screen_name': 'nfirindia', 'name': 'NFIRINDIA', 'id': 1227138938369761280, 'id_str': '1227138938369761280', 'indices': [191, 201]}, {'screen_name': 'arpwencr', 'name': 'ARPWE.NCR', 'id': 986978149081612288, 'id_str': '986978149081612288', 'indices': [203, 212]}, {'screen_name': 'airef_official', 'name': 'AIREF', 'id': 3328219212, 'id_str': '3328219212', 'indices': [214, 229]}, {'screen_name': 'CPAO_social', 'name': 'Central Pension Accounting Office (CPAO)', 'id': 960880374455746560, 'id_str': '960880374455746560', 'indices': [231, 243]}, {'screen_name': 'AirtuEcr', 'name': 'Pravin Kumar AIRTU /ECR', 'id': 1114124113193328640, 'id_str': '1114124113193328640', 'indices': [245, 254]}, {'screen_name': 'airtuswr', 'name': 'airtuswr', 'id': 991539840561827841, 'id_str': '991539840561827841', 'indices': [256, 265]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [266, 289]}]}",,en,,India
118,1243226398342316033,944853108265443328,"Rs 1.70 lakh crore relief package announced for the poor to help them fight against Corona Virus
https://t.co/5uKaxKTsyg via NaMo App https://t.co/Dq8C3yGcHI",2020-03-26 17:20:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5uKaxKTsyg', 'expanded_url': 'http://nm-4.com/bjb9', 'display_url': 'nm-4.com/bjb9', 'indices': [97, 120]}], 'media': [{'id': 1243226389420994562, 'id_str': '1243226389420994562', 'indices': [134, 157], 'media_url': 'http://pbs.twimg.com/media/EUDT0HTUcAIkDa5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EUDT0HTUcAIkDa5.jpg', 'url': 'https://t.co/Dq8C3yGcHI', 'display_url': 'pic.twitter.com/Dq8C3yGcHI', 'expanded_url': 'https://twitter.com/Rakesh61157503/status/1243226398342316033/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 468, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 680, 'h': 988, 'resize': 'fit'}, 'large': {'w': 680, 'h': 988, 'resize': 'fit'}}}]}",,en,,"Gurgaon, India"
119,1243226416147124224,354235460,@rishibagree @reddyharshith07 Ok we will tell it Corona ...Made in China.... 😲,2020-03-26 17:20:50,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rishibagree', 'name': 'Rishi Bagree', 'id': 147994804, 'id_str': '147994804', 'indices': [0, 12]}], 'urls': []}",,en,,kolkata 
120,1243226460845772800,4812253922,"My dear All Indian Railway Organisation
Please find the fundamental solution for it.
@RKTANWR 
@RktaIndia 
@ChandMu32497179 
@Avanish91238631 
@Narende26811856 
@ABHAYSINGHMEEN2 
@WRTABRC1 
@RtmWrta 
@WRTA_BCT 
@IPS_Association 
@PreRPF_Asso 
@IRSAssociation 
@IASassociation https://t.co/CIu6Mvd8PC",2020-03-26 17:21:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RKTANWR', 'name': 'RKTA', 'id': 1040312164173668353, 'id_str': '1040312164173668353', 'indices': [85, 93]}, {'screen_name': 'ChandMu32497179', 'name': 'Chand Muhammad', 'id': 1062940447704674304, 'id_str': '1062940447704674304', 'indices': [107, 123]}, {'screen_name': 'Avanish91238631', 'name': 'Avanish Kumar', 'id': 914519370323214338, 'id_str': '914519370323214338', 'indices': [125, 141]}, {'screen_name': 'Narende26811856', 'name': 'Narender Panchal', 'id': 804539212351602688, 'id_str': '804539212351602688', 'indices': [143, 159]}, {'screen_name': 'ABHAYSINGHMEEN2', 'name': 'ABHAY SINGH MEENA', 'id': 2218792322, 'id_str': '2218792322', 'indices': [161, 177]}, {'screen_name': 'WRTABRC1', 'name': 'WRTABRC', 'id': 809075042734718976, 'id_str': '809075042734718976', 'indices': [179, 188]}, {'screen_name': 'RtmWrta', 'name': 'WRTA RTM', 'id': 946025248633131009, 'id_str': '946025248633131009', 'indices': [190, 198]}, {'screen_name': 'WRTA_BCT', 'name': 'WRTA BCT', 'id': 789708805198139393, 'id_str': '789708805198139393', 'indices': [200, 209]}, {'screen_name': 'IPS_Association', 'name': 'IPS Association', 'id': 3041294294, 'id_str': '3041294294', 'indices': [211, 227]}, {'screen_name': 'PreRPF_Asso', 'name': 'S R Reddy', 'id': 906018729326030851, 'id_str': '906018729326030851', 'indices': [229, 241]}, {'screen_name': 'IRSAssociation', 'name': 'IRS Association', 'id': 4076775134, 'id_str': '4076775134', 'indices': [243, 258]}, {'screen_name': 'IASassociation', 'name': 'IAS Association', 'id': 318195157, 'id_str': '318195157', 'indices': [260, 275]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [276, 299]}]}",,en,,India
121,1243226548120858625,4812253922,"@SWRRLY 
@rpfswr 
@SW_Railway 
@SWR_Updates 
@SW_Help 
@GroupSwr 
@swtrains_watch 
@SWREASBC 
@Dy_CPO_HQ_SWR 
@SBCDIVISION 
@ccmpbswr 
@Csgupta9211 
@swrbengaluru 
@GMSWR 
@cme_swr 
@DrmMys 
@drmubl 
@cposwr 
@srdencosbc 
@airtuswr 
Dear sir
Please look into the matter... https://t.co/CIu6Mvd8PC",2020-03-26 17:21:21,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SWRRLY', 'name': 'South Western Railway', 'id': 3192411439, 'id_str': '3192411439', 'indices': [0, 7]}, {'screen_name': 'rpfswr', 'name': 'RPF S.W.Railway', 'id': 3304803072, 'id_str': '3304803072', 'indices': [9, 16]}, {'screen_name': 'SW_Railway', 'name': 'South Western Railway', 'id': 842686624601423872, 'id_str': '842686624601423872', 'indices': [18, 29]}, {'screen_name': 'SWR_Updates', 'name': 'SWR [UK] Updates & Train Photos or Videos', 'id': 997080934355742722, 'id_str': '997080934355742722', 'indices': [31, 43]}, {'screen_name': 'SW_Help', 'name': 'SWR Help', 'id': 381112363, 'id_str': '381112363', 'indices': [45, 53]}, {'screen_name': 'GroupSwr', 'name': 'SWR Passenger Action Group', 'id': 972198437608476677, 'id_str': '972198437608476677', 'indices': [55, 64]}, {'screen_name': 'swtrains_watch', 'name': 'SWR Watch', 'id': 3362293396, 'id_str': '3362293396', 'indices': [66, 81]}, {'screen_name': 'SWREASBC', 'name': 'SWREA', 'id': 4789519332, 'id_str': '4789519332', 'indices': [83, 92]}, {'screen_name': 'Dy_CPO_HQ_SWR', 'name': 'Dy CPO HQ SWR', 'id': 924450725278519296, 'id_str': '924450725278519296', 'indices': [94, 108]}, {'screen_name': 'SBCDIVISION', 'name': 'SWR SBC Division ', 'id': 3197291108, 'id_str': '3197291108', 'indices': [110, 122]}, {'screen_name': 'ccmpbswr', 'name': 'Chief Commercial Manager (Passenger Services),SWR', 'id': 834311036652003328, 'id_str': '834311036652003328', 'indices': [124, 133]}, {'screen_name': 'Csgupta9211', 'name': 'DGM_SWR', 'id': 2413935764, 'id_str': '2413935764', 'indices': [135, 147]}, {'screen_name': 'swrbengaluru', 'name': 'Bengaluru Division', 'id': 2942110898, 'id_str': '2942110898', 'indices': [149, 162]}, {'screen_name': 'GMSWR', 'name': 'GM SWR', 'id': 3279571825, 'id_str': '3279571825', 'indices': [164, 170]}, {'screen_name': 'cme_swr', 'name': 'CME SWR', 'id': 4599217332, 'id_str': '4599217332', 'indices': [172, 180]}, {'screen_name': 'DrmMys', 'name': 'DRM Mysuru', 'id': 3279523231, 'id_str': '3279523231', 'indices': [182, 189]}, {'screen_name': 'drmubl', 'name': 'DRM Hubballi', 'id': 3279558349, 'id_str': '3279558349', 'indices': [191, 198]}, {'screen_name': 'cposwr', 'name': 'cposwr', 'id': 999606264085663745, 'id_str': '999606264085663745', 'indices': [200, 207]}, {'screen_name': 'srdencosbc', 'name': 'srdencosbc', 'id': 972708588392136704, 'id_str': '972708588392136704', 'indices': [209, 220]}, {'screen_name': 'airtuswr', 'name': 'airtuswr', 'id': 991539840561827841, 'id_str': '991539840561827841', 'indices': [222, 231]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [273, 296]}]}",,en,,India
122,1243226642249474054,3144744056,"https://t.co/uABeuHy20N
@PMOIndia  @PIB_India @drharshvardhan @narendramodi (video is in Konkani) this is serious. Why the leadership in Goa cannot handle the situation in sensible way? Why taking it so personal keeping everything at stake..!!? 
#goalockdown #Goa #corona",2020-03-26 17:21:44,"{'hashtags': [{'text': 'goalockdown', 'indices': [246, 258]}, {'text': 'Goa', 'indices': [259, 263]}, {'text': 'corona', 'indices': [264, 271]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [24, 33]}, {'screen_name': 'PIB_India', 'name': 'PIB India', 'id': 231033118, 'id_str': '231033118', 'indices': [35, 45]}, {'screen_name': 'drharshvardhan', 'name': 'Dr Harsh Vardhan', 'id': 77732185, 'id_str': '77732185', 'indices': [46, 61]}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': 18839785, 'id_str': '18839785', 'indices': [62, 75]}], 'urls': [{'url': 'https://t.co/uABeuHy20N', 'expanded_url': 'https://youtu.be/Xf3g7saGo7Y', 'display_url': 'youtu.be/Xf3g7saGo7Y', 'indices': [0, 23]}]}",,en,,Mapusa - Goa | Pune - MH
123,1243226652311617537,2513464939,@NavroopSingh_ @upma23 Manufacturing unit was corona positive nah!! Was into ventilator nah....so not working...,2020-03-26 17:21:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NavroopSingh_', 'name': 'Navroop Singh', 'id': 313385516, 'id_str': '313385516', 'indices': [0, 14]}, {'screen_name': 'upma23', 'name': 'Keep Smiling', 'id': 113655965, 'id_str': '113655965', 'indices': [15, 22]}], 'urls': []}",,en,,"Kolkata, India"
124,1243226653167357954,578365328,@ActuallyNANI @APPOLICE100 Police is doing right. One person can bring whole village into risk. One lady in South Korea spread to 5000 people. Corona virus is dangerous than all this. At this crucial time police should give fear in people mind or else this pandemic situation cannot be controlled. Ifeelbad,2020-03-26 17:21:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ActuallyNANI', 'name': 'Prakash', 'id': 1575718520, 'id_str': '1575718520', 'indices': [0, 13]}, {'screen_name': 'APPOLICE100', 'name': 'Andhra Pradesh Police', 'id': 3276509467, 'id_str': '3276509467', 'indices': [14, 26]}], 'urls': []}",,en,,"Hyderabad, India"
125,1243226743386734592,734255236982935552,A serious problem with @IndiGo6E 's cancellation policy on Corona. Why you are not refunding people's money. Corona is a pandemic. You can't play with people now. Reschedule is not an option. Please cancel with refund.@HardeepSPuri @PMOIndia @AmitShah https://t.co/TL0asMmLgx,2020-03-26 17:22:08,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IndiGo6E', 'name': 'IndiGo', 'id': 1467228402, 'id_str': '1467228402', 'indices': [23, 32]}, {'screen_name': 'HardeepSPuri', 'name': 'Hardeep Singh Puri', 'id': 2289628938, 'id_str': '2289628938', 'indices': [218, 231]}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': 471741741, 'id_str': '471741741', 'indices': [232, 241]}, {'screen_name': 'AmitShah', 'name': 'Amit Shah', 'id': 1447949844, 'id_str': '1447949844', 'indices': [242, 251]}], 'urls': [{'url': 'https://t.co/TL0asMmLgx', 'expanded_url': 'https://twitter.com/mailforchitta/status/1243224243539570689', 'display_url': 'twitter.com/mailforchitta/…', 'indices': [252, 275]}]}",,en,,"Bengaluru, India"
126,1243226761594155009,775663206,"#It’s not a COVID19 
This virus is purposely made by China to establish their economy in European Country.

The biggest people in the world has been corona affected , the Hollywood star, Australia's home minister,… https://t.co/CQeVqzAFvx",2020-03-26 17:22:12,"{'hashtags': [{'text': 'It', 'indices': [0, 3]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CQeVqzAFvx', 'expanded_url': 'https://www.instagram.com/p/B-NH77qHMGs/?igshid=10d7jxt2q90pv', 'display_url': 'instagram.com/p/B-NH77qHMGs/…', 'indices': [215, 238]}]}",,en,,guwahati 
127,1243226810323591168,4812253922,"Labour department of India
@LabourMinistry 
@familyandlabour 
@Alcbdiv1 
@DeputyLabour 
@WelfareCommiss1
@CommissionerHR 
@Karmika_Sahaya
@LabourGovt
@mani1972ias
@rajtoday
      Dear sir 💐
 Please take immediate action&amp;find the fundamental solution for it. https://t.co/CIu6Mvd8PC",2020-03-26 17:22:24,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'LabourMinistry', 'name': 'Ministry of Labour', 'id': 3060070478, 'id_str': '3060070478', 'indices': [27, 42]}, {'screen_name': 'familyandlabour', 'name': 'The Ministry of Family, Labour and Social Services', 'id': 562816047, 'id_str': '562816047', 'indices': [44, 60]}, {'screen_name': 'Alcbdiv1', 'name': 'Assistant Labour Commissioner, Div-1, Bangalore', 'id': 1171713983461507073, 'id_str': '1171713983461507073', 'indices': [62, 71]}, {'screen_name': 'DeputyLabour', 'name': 'Deputy Labour Commissioner, Bangalore Region 1', 'id': 1171720625716518913, 'id_str': '1171720625716518913', 'indices': [73, 86]}, {'screen_name': 'WelfareCommiss1', 'name': 'Welfare Commissioner, Labour Welfare Board, KA', 'id': 1170936383071895552, 'id_str': '1170936383071895552', 'indices': [88, 104]}, {'screen_name': 'CommissionerHR', 'name': 'Commissioner for Human Rights', 'id': 154183852, 'id_str': '154183852', 'indices': [105, 120]}, {'screen_name': 'Karmika_Sahaya', 'name': '24x7 Karmika Sahayavani, Govt of Karnataka', 'id': 1190310983673110529, 'id_str': '1190310983673110529', 'indices': [122, 137]}, {'screen_name': 'LabourGovt', 'name': 'Commissioner, Labour Department, Govt of Karnataka', 'id': 1169854872570646528, 'id_str': '1169854872570646528', 'indices': [138, 149]}, {'screen_name': 'mani1972ias', 'name': 'mani1972ias', 'id': 1266914745677987843, 'id_str': '1266914745677987843', 'indices': [150, 162]}, {'screen_name': 'rajtoday', 'name': 'Rajendra B. Aklekar', 'id': 128986977, 'id_str': '128986977', 'indices': [163, 172]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [262, 285]}]}",,en,,India
128,1243226917702193152,922331956800450561,"RIDING🚳 IS LIKE HAVING WINGS💸 ON MY FEET 👣
@Sajjad_sidd1999
@Sajjad_sidd1999 
@Sajjad_sidd1999 
#stayhome #corona #jantacurfew #lol @ Home !! :) https://t.co/0mrDFE1FZ4",2020-03-26 17:22:49,"{'hashtags': [{'text': 'stayhome', 'indices': [96, 105]}, {'text': 'corona', 'indices': [106, 113]}, {'text': 'jantacurfew', 'indices': [114, 126]}, {'text': 'lol', 'indices': [127, 131]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Sajjad_sidd1999', 'name': 'coolestbadboì', 'id': 922331956800450561, 'id_str': '922331956800450561', 'indices': [43, 59]}, {'screen_name': 'Sajjad_sidd1999', 'name': 'coolestbadboì', 'id': 922331956800450561, 'id_str': '922331956800450561', 'indices': [60, 76]}, {'screen_name': 'Sajjad_sidd1999', 'name': 'coolestbadboì', 'id': 922331956800450561, 'id_str': '922331956800450561', 'indices': [78, 94]}], 'urls': [{'url': 'https://t.co/0mrDFE1FZ4', 'expanded_url': 'https://www.instagram.com/p/B-NIAaaB6sc/?igshid=y03018ck9vs9', 'display_url': 'instagram.com/p/B-NIAaaB6sc/…', 'indices': [145, 168]}]}",,en,,"Hyderabad, India"
129,1243226959502426112,4812253922,"Dear sir 💐
SWR total track maintainers 9000 &amp; above. track maintenance essential stuff only for gateman,keyman, petrolman, no not need to everyone.
Already spread to corona virus in https://t.co/Mx8NdsW12P please consider our organisation requst plc take positive decision 
Tq https://t.co/CIu6Mvd8PC",2020-03-26 17:22:59,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Mx8NdsW12P', 'expanded_url': 'http://overall.So', 'display_url': 'overall.So', 'indices': [186, 209]}, {'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [281, 304]}]}",,en,,India
130,1243227052553076736,4812253922,"Dear sir 💐
Please look into the matter...
Only 20/ essential stuff required to track maintenance..
Another 80/ stuff not required to our track maintainers...
So please
💐🙏 https://t.co/CIu6Mvd8PC",2020-03-26 17:23:22,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [171, 194]}]}",,en,,India
131,1243227156722802689,4812253922,"Dear sir 💐
Please look into the matter...
Only 20/ essential stuff required to track maintenance in Indian railway
Another 80/ stuff not required to our track maintainers. Already spread to  overall India in corona virus
Overall India 3.5 lakh working in group lly without safety https://t.co/CIu6Mvd8PC",2020-03-26 17:23:46,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [280, 303]}]}",,en,,India
132,1243227229951127553,4812253922,"@PiyushGoyalOffc
@VinodRailway
Ref sir 💐
Plc provide soap,mask,hand gloves sanitizer &amp; safety equipment.
Some officer &amp; supervisor without essential work forcefully without not provide safety equipment through Send to grouplly gang work.
Kindly take necesary action overall India https://t.co/CIu6Mvd8PC",2020-03-26 17:24:04,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PiyushGoyalOffc', 'name': 'Piyush Goyal Office', 'id': 717686709983424513, 'id_str': '717686709983424513', 'indices': [0, 16]}, {'screen_name': 'VinodRailway', 'name': 'Vinod Kumar Railway Employee', 'id': 1274254410495885312, 'id_str': '1274254410495885312', 'indices': [17, 30]}], 'urls': [{'url': 'https://t.co/CIu6Mvd8PC', 'expanded_url': 'https://twitter.com/BrcArpwe/status/1243171724440436736', 'display_url': 'twitter.com/BrcArpwe/statu…', 'indices': [288, 311]}]}",,en,,India
